id_sv,ten_sv,ngay_sinh,gioi_tinh,uu_tien,khu_vuc,diem_khuyen_khich,ma_tinh,loai_thi_sinh
28092373957,Họ Tên 18791,2005-05-06,Nữ,Đối tượng 1,KV1,0.19,280,Thí sinh không phải tự do
77306211813,Họ Tên 18792,2002-12-08,Nữ,Đối tượng 2,KV2,1.06,773,Thí sinh tự do
12541860446,Họ Tên 18793,2004-01-22,Nữ,Không,KV2,0.36,125,Thí sinh không phải tự do
55579180871,Họ Tên 18794,2006-01-19,Nam,Đối tượng 1,KV3,1.34,555,Thí sinh tự do
82580267686,Họ Tên 18795,2002-07-15,Nam,Không,KV3,1.18,825,Thí sinh không phải tự do
84116841841,Họ Tên 18796,2004-07-23,Nam,Đối tượng 2,KV2,1.58,841,Thí sinh tự do
81300308773,Họ Tên 18797,2006-08-08,Nữ,Đối tượng 2,KV3,0.73,813,Thí sinh tự do
39006734687,Họ Tên 18798,2004-02-26,Nam,Không,KV2,1.36,390,Thí sinh không phải tự do
21778981307,Họ Tên 18799,2002-03-28,Nữ,Không,KV2,0.8,217,Thí sinh tự do
47366668959,Họ Tên 18800,2003-07-26,Nam,Đối tượng 2,KV1,1.72,473,Thí sinh tự do
80200396644,Họ Tên 18801,2002-11-26,Nam,Đối tượng 2,KV3,0.29,802,Thí sinh tự do
83981102879,Họ Tên 18802,2005-10-02,Nữ,Không,KV2,1.1,839,Thí sinh tự do
76400899786,Họ Tên 18803,2006-08-13,Nam,Không,KV1,0.09,764,Thí sinh không phải tự do
20109588466,Họ Tên 18804,2006-04-22,Nam,Không,KV1,0.65,201,Thí sinh tự do
20691442581,Họ Tên 18805,2003-04-30,Nam,Đối tượng 1,KV3,0.75,206,Thí sinh không phải tự do
50178031476,Họ Tên 18806,2004-06-05,Nữ,Không,KV3,1.89,501,Thí sinh tự do
96043592229,Họ Tên 18807,2005-12-20,Nữ,Đối tượng 2,KV1,1.45,960,Thí sinh không phải tự do
76158666214,Họ Tên 18808,2005-12-01,Nam,Đối tượng 2,KV1,0.06,761,Thí sinh không phải tự do
67089947247,Họ Tên 18809,2005-10-01,Nam,Không,KV3,1.73,670,Thí sinh không phải tự do
15480316617,Họ Tên 18810,2006-10-23,Nữ,Đối tượng 2,KV1,1.55,154,Thí sinh tự do
98705205659,Họ Tên 18811,2004-12-10,Nữ,Đối tượng 2,KV3,0.39,987,Thí sinh không phải tự do
99985844012,Họ Tên 18812,2002-04-25,Nữ,Đối tượng 2,KV2,0.77,999,Thí sinh không phải tự do
83398866796,Họ Tên 18813,2004-02-14,Nam,Đối tượng 2,KV1,1.19,833,Thí sinh tự do
70652114403,Họ Tên 18814,2006-04-01,Nữ,Không,KV2,0.17,706,Thí sinh không phải tự do
98550896305,Họ Tên 18815,2002-01-26,Nam,Đối tượng 1,KV3,0.26,985,Thí sinh tự do
94279080068,Họ Tên 18816,2003-08-16,Nữ,Đối tượng 1,KV1,1.94,942,Thí sinh tự do
89317894573,Họ Tên 18817,2002-01-13,Nam,Đối tượng 2,KV3,1.33,893,Thí sinh tự do
38620032464,Họ Tên 18818,2003-11-20,Nam,Đối tượng 2,KV1,0.84,386,Thí sinh không phải tự do
37908966180,Họ Tên 18819,2005-06-09,Nữ,Đối tượng 2,KV2,1.11,379,Thí sinh không phải tự do
69102255275,Họ Tên 18820,2003-08-20,Nữ,Không,KV2,0.81,691,Thí sinh tự do
77433623018,Họ Tên 18821,2006-07-07,Nữ,Đối tượng 1,KV3,0.61,774,Thí sinh không phải tự do
79442349153,Họ Tên 18822,2006-11-15,Nam,Đối tượng 2,KV3,1.33,794,Thí sinh không phải tự do
81088613639,Họ Tên 18823,2003-06-06,Nam,Đối tượng 1,KV2,0.76,810,Thí sinh không phải tự do
40512985313,Họ Tên 18824,2003-04-29,Nam,Đối tượng 1,KV2,0.66,405,Thí sinh tự do
27054741599,Họ Tên 18825,2004-01-27,Nam,Đối tượng 1,KV1,0.97,270,Thí sinh không phải tự do
64317151968,Họ Tên 18826,2004-10-01,Nữ,Đối tượng 1,KV3,0.95,643,Thí sinh tự do
70676276912,Họ Tên 18827,2003-02-20,Nam,Đối tượng 1,KV3,0.2,706,Thí sinh tự do
81868952548,Họ Tên 18828,2005-07-13,Nam,Không,KV3,1.01,818,Thí sinh không phải tự do
71320556107,Họ Tên 18829,2002-09-11,Nam,Đối tượng 1,KV3,0.29,713,Thí sinh không phải tự do
18873870111,Họ Tên 18830,2002-11-21,Nữ,Đối tượng 2,KV1,0.9,188,Thí sinh không phải tự do
52649789140,Họ Tên 18831,2004-05-16,Nữ,Đối tượng 1,KV3,1.64,526,Thí sinh tự do
72466897400,Họ Tên 18832,2003-05-02,Nữ,Đối tượng 2,KV3,1.14,724,Thí sinh không phải tự do
56481727800,Họ Tên 18833,2002-08-29,Nữ,Đối tượng 1,KV1,0.76,564,Thí sinh tự do
60467563250,Họ Tên 18834,2006-06-11,Nữ,Đối tượng 1,KV2,1.34,604,Thí sinh không phải tự do
53784935133,Họ Tên 18835,2005-01-06,Nữ,Đối tượng 2,KV1,0.53,537,Thí sinh không phải tự do
12587784207,Họ Tên 18836,2004-06-21,Nam,Không,KV3,1.02,125,Thí sinh tự do
58799621651,Họ Tên 18837,2006-08-21,Nữ,Đối tượng 1,KV3,1.18,587,Thí sinh tự do
11750153544,Họ Tên 18838,2006-03-19,Nam,Đối tượng 2,KV2,0.55,117,Thí sinh tự do
50361411614,Họ Tên 18839,2005-04-26,Nam,Đối tượng 2,KV3,1.07,503,Thí sinh tự do
61154524426,Họ Tên 18840,2006-07-31,Nam,Đối tượng 1,KV3,1.96,611,Thí sinh không phải tự do
16715906261,Họ Tên 18841,2005-01-28,Nam,Không,KV2,0.16,167,Thí sinh tự do
12197840553,Họ Tên 18842,2002-04-12,Nam,Đối tượng 1,KV3,1.54,121,Thí sinh tự do
42813853282,Họ Tên 18843,2005-10-02,Nữ,Đối tượng 2,KV1,0.33,428,Thí sinh không phải tự do
50361286701,Họ Tên 18844,2004-02-26,Nữ,Không,KV2,1.04,503,Thí sinh tự do
97571446245,Họ Tên 18845,2003-02-04,Nam,Không,KV1,0.6,975,Thí sinh không phải tự do
26549578250,Họ Tên 18846,2003-10-31,Nữ,Đối tượng 2,KV1,0.95,265,Thí sinh tự do
93950535125,Họ Tên 18847,2004-08-03,Nữ,Đối tượng 2,KV1,0.24,939,Thí sinh tự do
46506607691,Họ Tên 18848,2002-07-13,Nam,Đối tượng 2,KV2,0.86,465,Thí sinh tự do
84340220491,Họ Tên 18849,2004-10-18,Nữ,Đối tượng 1,KV2,0.53,843,Thí sinh tự do
74661900793,Họ Tên 18850,2006-03-10,Nam,Không,KV2,0.53,746,Thí sinh không phải tự do
17071431431,Họ Tên 18851,2006-08-31,Nam,Không,KV1,1.05,170,Thí sinh không phải tự do
40183179098,Họ Tên 18852,2004-06-28,Nam,Không,KV1,1.92,401,Thí sinh tự do
41166440996,Họ Tên 18853,2006-03-20,Nữ,Không,KV1,0.09,411,Thí sinh không phải tự do
15121155076,Họ Tên 18854,2002-06-11,Nam,Đối tượng 1,KV1,1.67,151,Thí sinh không phải tự do
63721862378,Họ Tên 18855,2005-08-19,Nữ,Đối tượng 1,KV3,0.7,637,Thí sinh tự do
72032542422,Họ Tên 18856,2002-07-01,Nam,Không,KV2,0.9,720,Thí sinh tự do
18055675647,Họ Tên 18857,2005-09-27,Nữ,Đối tượng 2,KV3,0.93,180,Thí sinh không phải tự do
37410371226,Họ Tên 18858,2004-08-19,Nữ,Đối tượng 1,KV2,1.72,374,Thí sinh không phải tự do
58522820658,Họ Tên 18859,2003-01-25,Nữ,Đối tượng 1,KV3,0.38,585,Thí sinh tự do
87832882364,Họ Tên 18860,2005-09-06,Nữ,Đối tượng 2,KV2,0.83,878,Thí sinh tự do
33110741899,Họ Tên 18861,2003-10-22,Nữ,Không,KV3,1.99,331,Thí sinh không phải tự do
30219118101,Họ Tên 18862,2005-08-30,Nữ,Đối tượng 2,KV2,1.89,302,Thí sinh tự do
59250780637,Họ Tên 18863,2003-07-16,Nữ,Đối tượng 1,KV2,1.35,592,Thí sinh tự do
90026580192,Họ Tên 18864,2006-04-03,Nữ,Đối tượng 1,KV1,0.73,900,Thí sinh tự do
18738980143,Họ Tên 18865,2003-07-10,Nam,Không,KV1,1.09,187,Thí sinh tự do
88564783660,Họ Tên 18866,2005-01-06,Nữ,Không,KV1,0.52,885,Thí sinh không phải tự do
19279721224,Họ Tên 18867,2003-12-13,Nam,Đối tượng 1,KV3,1.22,192,Thí sinh tự do
81406042448,Họ Tên 18868,2003-11-02,Nữ,Đối tượng 1,KV3,1.27,814,Thí sinh không phải tự do
91051295104,Họ Tên 18869,2006-05-31,Nữ,Không,KV3,1.56,910,Thí sinh tự do
79133281179,Họ Tên 18870,2006-05-17,Nữ,Không,KV1,1.41,791,Thí sinh tự do
98222081718,Họ Tên 18871,2003-04-24,Nam,Đối tượng 1,KV2,1.63,982,Thí sinh không phải tự do
20028474529,Họ Tên 18872,2003-02-15,Nam,Đối tượng 1,KV1,1.48,200,Thí sinh tự do
56530299821,Họ Tên 18873,2004-11-24,Nữ,Không,KV1,0.93,565,Thí sinh không phải tự do
65253619061,Họ Tên 18874,2003-01-26,Nữ,Không,KV2,0.64,652,Thí sinh không phải tự do
60885377782,Họ Tên 18875,2006-08-13,Nữ,Đối tượng 2,KV2,1.21,608,Thí sinh không phải tự do
24752262784,Họ Tên 18876,2002-12-03,Nam,Đối tượng 2,KV1,1.6,247,Thí sinh không phải tự do
31615899213,Họ Tên 18877,2005-12-24,Nam,Đối tượng 1,KV3,1.31,316,Thí sinh tự do
68194182308,Họ Tên 18878,2005-03-16,Nam,Đối tượng 2,KV1,0.86,681,Thí sinh tự do
77661384269,Họ Tên 18879,2004-01-01,Nữ,Không,KV1,0.68,776,Thí sinh không phải tự do
34555775467,Họ Tên 18880,2002-06-22,Nam,Không,KV1,1.72,345,Thí sinh không phải tự do
26690251554,Họ Tên 18881,2002-10-06,Nữ,Không,KV3,1.66,266,Thí sinh tự do
35806679767,Họ Tên 18882,2003-09-30,Nữ,Đối tượng 2,KV1,0.81,358,Thí sinh tự do
41977270328,Họ Tên 18883,2002-11-22,Nam,Đối tượng 1,KV1,1.23,419,Thí sinh tự do
74629912644,Họ Tên 18884,2005-02-01,Nữ,Đối tượng 2,KV1,0.19,746,Thí sinh không phải tự do
88837783038,Họ Tên 18885,2004-03-24,Nữ,Đối tượng 1,KV2,1.02,888,Thí sinh tự do
34346374075,Họ Tên 18886,2004-01-12,Nam,Đối tượng 1,KV1,1.95,343,Thí sinh không phải tự do
21738292713,Họ Tên 18887,2005-03-09,Nam,Đối tượng 1,KV2,0.2,217,Thí sinh tự do
30526153730,Họ Tên 18888,2006-11-26,Nam,Đối tượng 2,KV2,0.21,305,Thí sinh không phải tự do
85143215410,Họ Tên 18889,2004-12-29,Nữ,Đối tượng 2,KV3,1.13,851,Thí sinh không phải tự do
97735424816,Họ Tên 18890,2003-04-18,Nam,Đối tượng 2,KV1,0.57,977,Thí sinh tự do
63896689365,Họ Tên 18891,2003-09-08,Nữ,Đối tượng 2,KV2,0.86,638,Thí sinh không phải tự do
34955208440,Họ Tên 18892,2005-04-18,Nữ,Không,KV3,0.38,349,Thí sinh tự do
99950268167,Họ Tên 18893,2002-02-11,Nam,Không,KV1,0.92,999,Thí sinh không phải tự do
60953905720,Họ Tên 18894,2002-05-16,Nữ,Đối tượng 2,KV2,1.59,609,Thí sinh không phải tự do
80021666795,Họ Tên 18895,2003-04-07,Nam,Đối tượng 1,KV1,0.37,800,Thí sinh tự do
93426259270,Họ Tên 18896,2004-08-01,Nữ,Đối tượng 2,KV2,1.09,934,Thí sinh tự do
87353767774,Họ Tên 18897,2002-05-08,Nữ,Không,KV3,1.13,873,Thí sinh tự do
44530277954,Họ Tên 18898,2002-05-30,Nữ,Đối tượng 2,KV1,0.94,445,Thí sinh tự do
91791830707,Họ Tên 18899,2004-11-02,Nữ,Không,KV3,0.95,917,Thí sinh tự do
88637326338,Họ Tên 18900,2006-05-04,Nữ,Đối tượng 1,KV2,1.25,886,Thí sinh tự do
75865228188,Họ Tên 18901,2004-06-07,Nam,Không,KV2,0.4,758,Thí sinh không phải tự do
18163138714,Họ Tên 18902,2005-10-30,Nữ,Không,KV2,0.11,181,Thí sinh không phải tự do
23370570289,Họ Tên 18903,2003-10-10,Nữ,Không,KV2,1.31,233,Thí sinh tự do
25574020961,Họ Tên 18904,2005-02-07,Nữ,Không,KV2,1.45,255,Thí sinh không phải tự do
29082752911,Họ Tên 18905,2004-11-01,Nam,Đối tượng 1,KV1,1.07,290,Thí sinh tự do
28165262595,Họ Tên 18906,2006-12-06,Nữ,Không,KV3,0.76,281,Thí sinh tự do
78513047834,Họ Tên 18907,2004-11-17,Nữ,Đối tượng 1,KV3,0.58,785,Thí sinh không phải tự do
89623727345,Họ Tên 18908,2006-09-01,Nữ,Đối tượng 1,KV3,0.17,896,Thí sinh không phải tự do
66227149211,Họ Tên 18909,2004-02-21,Nam,Không,KV3,1.87,662,Thí sinh tự do
18709453437,Họ Tên 18910,2002-06-09,Nữ,Đối tượng 2,KV1,1.6,187,Thí sinh không phải tự do
27987368060,Họ Tên 18911,2006-01-29,Nam,Đối tượng 1,KV1,0.56,279,Thí sinh tự do
57758434453,Họ Tên 18912,2005-05-09,Nữ,Không,KV2,1.91,577,Thí sinh không phải tự do
92852044700,Họ Tên 18913,2004-05-09,Nữ,Đối tượng 2,KV1,0.16,928,Thí sinh không phải tự do
74684292496,Họ Tên 18914,2005-08-16,Nữ,Đối tượng 1,KV1,0.52,746,Thí sinh không phải tự do
36239119029,Họ Tên 18915,2005-03-11,Nam,Không,KV1,1.74,362,Thí sinh không phải tự do
80814655326,Họ Tên 18916,2002-05-25,Nữ,Đối tượng 1,KV3,1.7,808,Thí sinh không phải tự do
49199292399,Họ Tên 18917,2006-12-17,Nữ,Không,KV2,0.03,491,Thí sinh tự do
39559176271,Họ Tên 18918,2002-04-04,Nam,Không,KV3,1.64,395,Thí sinh tự do
46390977161,Họ Tên 18919,2004-08-18,Nam,Đối tượng 2,KV1,1.86,463,Thí sinh tự do
73054965366,Họ Tên 18920,2002-10-06,Nữ,Đối tượng 1,KV2,0.34,730,Thí sinh không phải tự do
42373198533,Họ Tên 18921,2004-07-01,Nam,Đối tượng 2,KV1,0.6,423,Thí sinh không phải tự do
47539235476,Họ Tên 18922,2006-04-10,Nam,Đối tượng 1,KV1,1.24,475,Thí sinh không phải tự do
26838788946,Họ Tên 18923,2006-07-01,Nam,Không,KV3,0.17,268,Thí sinh không phải tự do
37979333143,Họ Tên 18924,2006-11-25,Nam,Đối tượng 1,KV3,0.51,379,Thí sinh không phải tự do
55240600081,Họ Tên 18925,2004-04-08,Nam,Đối tượng 2,KV1,1.27,552,Thí sinh tự do
18596150525,Họ Tên 18926,2004-04-05,Nữ,Đối tượng 1,KV1,1.21,185,Thí sinh không phải tự do
48613092276,Họ Tên 18927,2005-06-29,Nam,Không,KV2,0.16,486,Thí sinh tự do
59402477451,Họ Tên 18928,2003-08-19,Nam,Không,KV3,1.14,594,Thí sinh không phải tự do
86437389675,Họ Tên 18929,2004-06-11,Nam,Đối tượng 1,KV2,0.74,864,Thí sinh tự do
73508206661,Họ Tên 18930,2006-02-27,Nữ,Đối tượng 1,KV1,1.29,735,Thí sinh không phải tự do
96109032136,Họ Tên 18931,2005-08-29,Nữ,Đối tượng 2,KV2,0.34,961,Thí sinh không phải tự do
22961321442,Họ Tên 18932,2004-06-22,Nam,Không,KV1,0.92,229,Thí sinh tự do
46156648123,Họ Tên 18933,2002-06-27,Nữ,Đối tượng 1,KV1,0.21,461,Thí sinh không phải tự do
66763164968,Họ Tên 18934,2004-12-16,Nam,Không,KV3,1.18,667,Thí sinh tự do
39094776528,Họ Tên 18935,2003-11-04,Nam,Không,KV1,0.16,390,Thí sinh không phải tự do
84966359418,Họ Tên 18936,2002-07-16,Nam,Không,KV2,0.65,849,Thí sinh không phải tự do
73692257929,Họ Tên 18937,2002-12-17,Nữ,Đối tượng 1,KV3,1.54,736,Thí sinh không phải tự do
84184346836,Họ Tên 18938,2002-12-03,Nữ,Đối tượng 2,KV1,1.91,841,Thí sinh không phải tự do
81985632629,Họ Tên 18939,2004-05-22,Nam,Không,KV1,1.19,819,Thí sinh tự do
39557112298,Họ Tên 18940,2005-01-27,Nam,Đối tượng 1,KV2,0.58,395,Thí sinh tự do
69474621517,Họ Tên 18941,2003-11-05,Nữ,Không,KV2,1.27,694,Thí sinh tự do
65325421780,Họ Tên 18942,2002-03-08,Nữ,Đối tượng 2,KV2,1.59,653,Thí sinh tự do
13641608878,Họ Tên 18943,2002-12-24,Nữ,Đối tượng 2,KV3,1.52,136,Thí sinh tự do
50040859926,Họ Tên 18944,2002-05-21,Nam,Đối tượng 1,KV1,0.87,500,Thí sinh tự do
36024636874,Họ Tên 18945,2004-01-25,Nữ,Đối tượng 2,KV1,0.26,360,Thí sinh tự do
26006507171,Họ Tên 18946,2002-05-10,Nữ,Không,KV3,0.54,260,Thí sinh tự do
89098501087,Họ Tên 18947,2005-06-06,Nữ,Đối tượng 2,KV2,0.32,890,Thí sinh không phải tự do
41787226338,Họ Tên 18948,2004-12-19,Nữ,Đối tượng 2,KV1,0.12,417,Thí sinh tự do
33145963350,Họ Tên 18949,2002-12-10,Nam,Không,KV2,1.37,331,Thí sinh không phải tự do
63847191231,Họ Tên 18950,2003-11-15,Nam,Đối tượng 1,KV2,0.06,638,Thí sinh không phải tự do
21732209306,Họ Tên 18951,2003-07-18,Nam,Đối tượng 2,KV2,0.78,217,Thí sinh tự do
99253473448,Họ Tên 18952,2005-11-28,Nam,Đối tượng 2,KV1,0.67,992,Thí sinh không phải tự do
29060293884,Họ Tên 18953,2003-01-01,Nữ,Không,KV1,1.54,290,Thí sinh không phải tự do
53594276634,Họ Tên 18954,2006-03-19,Nam,Đối tượng 1,KV3,1.19,535,Thí sinh không phải tự do
12247611264,Họ Tên 18955,2004-09-15,Nam,Đối tượng 1,KV1,1.88,122,Thí sinh tự do
40593582648,Họ Tên 18956,2006-01-24,Nam,Đối tượng 1,KV1,1.65,405,Thí sinh tự do
82259423820,Họ Tên 18957,2004-01-30,Nam,Đối tượng 1,KV1,0.42,822,Thí sinh tự do
48291502529,Họ Tên 18958,2005-05-18,Nữ,Không,KV2,0.68,482,Thí sinh không phải tự do
23754904541,Họ Tên 18959,2005-06-12,Nữ,Không,KV3,1.84,237,Thí sinh tự do
50713160659,Họ Tên 18960,2004-01-03,Nam,Không,KV1,0.33,507,Thí sinh tự do
76508463140,Họ Tên 18961,2004-01-05,Nữ,Đối tượng 1,KV1,0.9,765,Thí sinh không phải tự do
13358392749,Họ Tên 18962,2002-10-15,Nữ,Đối tượng 1,KV1,0.58,133,Thí sinh không phải tự do
52552983060,Họ Tên 18963,2006-09-21,Nam,Đối tượng 1,KV3,0.48,525,Thí sinh không phải tự do
35388102955,Họ Tên 18964,2004-05-06,Nữ,Không,KV1,0.6,353,Thí sinh tự do
77071652764,Họ Tên 18965,2002-10-14,Nữ,Đối tượng 2,KV2,0.77,770,Thí sinh tự do
72823282445,Họ Tên 18966,2002-01-22,Nam,Đối tượng 1,KV1,0.22,728,Thí sinh không phải tự do
56580078520,Họ Tên 18967,2006-04-18,Nữ,Không,KV3,1.34,565,Thí sinh không phải tự do
61759295142,Họ Tên 18968,2004-10-14,Nữ,Đối tượng 1,KV1,0.75,617,Thí sinh không phải tự do
88950052848,Họ Tên 18969,2003-06-27,Nữ,Không,KV1,1.61,889,Thí sinh tự do
11555829291,Họ Tên 18970,2002-07-21,Nam,Đối tượng 2,KV2,1.87,115,Thí sinh không phải tự do
99060298053,Họ Tên 18971,2005-08-20,Nam,Không,KV2,0.98,990,Thí sinh không phải tự do
38990353066,Họ Tên 18972,2006-08-05,Nữ,Đối tượng 2,KV1,0.74,389,Thí sinh không phải tự do
38681173928,Họ Tên 18973,2004-06-05,Nam,Đối tượng 2,KV2,0.31,386,Thí sinh tự do
84150523636,Họ Tên 18974,2004-12-15,Nam,Đối tượng 2,KV2,0.82,841,Thí sinh tự do
38629640324,Họ Tên 18975,2002-10-30,Nam,Đối tượng 1,KV2,0.61,386,Thí sinh không phải tự do
43511323718,Họ Tên 18976,2004-11-21,Nữ,Không,KV1,0.05,435,Thí sinh không phải tự do
89407898018,Họ Tên 18977,2005-10-02,Nam,Không,KV1,0.7,894,Thí sinh không phải tự do
19264105641,Họ Tên 18978,2004-02-15,Nam,Đối tượng 1,KV1,1.73,192,Thí sinh không phải tự do
87110723167,Họ Tên 18979,2004-06-29,Nữ,Đối tượng 1,KV2,1.38,871,Thí sinh không phải tự do
89892751657,Họ Tên 18980,2004-03-12,Nam,Đối tượng 1,KV1,0.92,898,Thí sinh tự do
64081511937,Họ Tên 18981,2004-08-19,Nam,Đối tượng 1,KV1,1.72,640,Thí sinh không phải tự do
96978252248,Họ Tên 18982,2003-05-23,Nam,Không,KV2,0.11,969,Thí sinh không phải tự do
52863414689,Họ Tên 18983,2003-04-02,Nam,Không,KV3,0.2,528,Thí sinh không phải tự do
13650018645,Họ Tên 18984,2005-03-20,Nam,Đối tượng 1,KV3,1.02,136,Thí sinh không phải tự do
70038000425,Họ Tên 18985,2003-01-14,Nam,Đối tượng 1,KV2,1.53,700,Thí sinh tự do
39290375928,Họ Tên 18986,2003-08-14,Nữ,Đối tượng 2,KV3,0.48,392,Thí sinh không phải tự do
99517186723,Họ Tên 18987,2002-08-21,Nam,Đối tượng 1,KV3,0.66,995,Thí sinh tự do
36488768072,Họ Tên 18988,2002-04-22,Nữ,Đối tượng 2,KV3,0.83,364,Thí sinh không phải tự do
13443839771,Họ Tên 18989,2005-07-03,Nữ,Đối tượng 1,KV2,0.24,134,Thí sinh tự do
48454875903,Họ Tên 18990,2005-09-21,Nam,Đối tượng 1,KV2,1.02,484,Thí sinh tự do
25109587788,Họ Tên 18991,2006-04-07,Nam,Không,KV3,1.55,251,Thí sinh không phải tự do
59563809277,Họ Tên 18992,2002-12-04,Nam,Không,KV3,0.89,595,Thí sinh không phải tự do
89455213863,Họ Tên 18993,2004-02-13,Nam,Đối tượng 2,KV2,1.26,894,Thí sinh tự do
78225722768,Họ Tên 18994,2002-02-03,Nữ,Đối tượng 2,KV1,0.25,782,Thí sinh tự do
89692750775,Họ Tên 18995,2003-05-01,Nữ,Không,KV2,0.54,896,Thí sinh không phải tự do
86437717411,Họ Tên 18996,2004-09-20,Nam,Không,KV1,1.9,864,Thí sinh tự do
92995613672,Họ Tên 18997,2005-11-11,Nam,Đối tượng 2,KV1,1.69,929,Thí sinh không phải tự do
13493733916,Họ Tên 18998,2002-10-13,Nữ,Không,KV1,0.29,134,Thí sinh không phải tự do
92254028499,Họ Tên 18999,2003-05-26,Nam,Không,KV2,1.61,922,Thí sinh không phải tự do
40238780659,Họ Tên 19000,2005-10-22,Nữ,Đối tượng 2,KV3,0.04,402,Thí sinh không phải tự do
12997624901,Họ Tên 19001,2003-05-27,Nam,Đối tượng 1,KV3,1.23,129,Thí sinh tự do
21600046035,Họ Tên 19002,2002-02-10,Nam,Đối tượng 2,KV1,1.38,216,Thí sinh tự do
63089239920,Họ Tên 19003,2002-04-08,Nam,Đối tượng 1,KV2,1.33,630,Thí sinh tự do
30205151226,Họ Tên 19004,2004-08-12,Nữ,Đối tượng 2,KV2,1.35,302,Thí sinh không phải tự do
61244616736,Họ Tên 19005,2005-06-15,Nữ,Đối tượng 2,KV2,1.64,612,Thí sinh không phải tự do
96051613773,Họ Tên 19006,2005-07-24,Nữ,Không,KV2,1.79,960,Thí sinh không phải tự do
78863506400,Họ Tên 19007,2006-04-01,Nữ,Đối tượng 2,KV2,1.38,788,Thí sinh không phải tự do
35408287572,Họ Tên 19008,2004-06-28,Nữ,Đối tượng 1,KV3,0.9,354,Thí sinh tự do
36126724325,Họ Tên 19009,2006-09-16,Nam,Không,KV3,0.44,361,Thí sinh không phải tự do
74045285125,Họ Tên 19010,2003-02-18,Nữ,Không,KV2,0.18,740,Thí sinh không phải tự do
57358765530,Họ Tên 19011,2002-01-05,Nam,Đối tượng 1,KV1,0.76,573,Thí sinh tự do
19569052478,Họ Tên 19012,2006-08-23,Nam,Đối tượng 2,KV1,1.23,195,Thí sinh không phải tự do
16914271188,Họ Tên 19013,2004-07-26,Nam,Đối tượng 1,KV3,0.4,169,Thí sinh không phải tự do
64915138104,Họ Tên 19014,2005-06-16,Nữ,Không,KV3,1.85,649,Thí sinh tự do
75650707285,Họ Tên 19015,2006-06-25,Nam,Đối tượng 2,KV1,0.27,756,Thí sinh không phải tự do
91117786264,Họ Tên 19016,2006-04-24,Nữ,Đối tượng 2,KV1,1.94,911,Thí sinh tự do
64851782898,Họ Tên 19017,2006-02-17,Nam,Đối tượng 1,KV3,0.18,648,Thí sinh không phải tự do
38733822335,Họ Tên 19018,2003-08-15,Nam,Không,KV2,1.86,387,Thí sinh không phải tự do
99798607549,Họ Tên 19019,2003-06-23,Nam,Đối tượng 1,KV2,1.27,997,Thí sinh không phải tự do
41754193293,Họ Tên 19020,2003-05-09,Nữ,Đối tượng 1,KV1,1.77,417,Thí sinh không phải tự do
46772829050,Họ Tên 19021,2006-08-11,Nam,Không,KV2,1.99,467,Thí sinh không phải tự do
14248018670,Họ Tên 19022,2002-08-28,Nam,Đối tượng 2,KV1,1.42,142,Thí sinh không phải tự do
89533345191,Họ Tên 19023,2002-03-01,Nữ,Đối tượng 2,KV1,0.34,895,Thí sinh tự do
47412557968,Họ Tên 19024,2003-08-21,Nam,Không,KV3,1.66,474,Thí sinh tự do
12019152105,Họ Tên 19025,2005-11-23,Nam,Đối tượng 2,KV2,1.28,120,Thí sinh không phải tự do
87544456614,Họ Tên 19026,2006-01-12,Nữ,Đối tượng 1,KV3,0.5,875,Thí sinh tự do
28646776038,Họ Tên 19027,2002-05-04,Nam,Không,KV2,1.99,286,Thí sinh tự do
54593909408,Họ Tên 19028,2003-03-30,Nam,Đối tượng 1,KV2,1.26,545,Thí sinh tự do
52005716455,Họ Tên 19029,2006-10-05,Nữ,Đối tượng 2,KV3,1.61,520,Thí sinh không phải tự do
26616957806,Họ Tên 19030,2004-04-13,Nữ,Không,KV1,1.17,266,Thí sinh tự do
99683190115,Họ Tên 19031,2006-11-28,Nữ,Đối tượng 2,KV3,0.49,996,Thí sinh tự do
83263942900,Họ Tên 19032,2003-01-16,Nữ,Đối tượng 2,KV3,1.81,832,Thí sinh tự do
42484554240,Họ Tên 19033,2004-07-12,Nữ,Đối tượng 2,KV2,1.7,424,Thí sinh không phải tự do
33823126758,Họ Tên 19034,2005-07-06,Nam,Đối tượng 2,KV3,1.32,338,Thí sinh tự do
11539658601,Họ Tên 19035,2003-05-07,Nam,Đối tượng 2,KV2,1.73,115,Thí sinh không phải tự do
97973753369,Họ Tên 19036,2003-01-25,Nam,Đối tượng 1,KV1,1.74,979,Thí sinh không phải tự do
45570457274,Họ Tên 19037,2005-06-12,Nữ,Không,KV2,1.33,455,Thí sinh tự do
49624379182,Họ Tên 19038,2002-07-30,Nữ,Đối tượng 1,KV1,1.92,496,Thí sinh không phải tự do
42986946469,Họ Tên 19039,2006-09-30,Nam,Đối tượng 1,KV2,1.92,429,Thí sinh không phải tự do
33663796397,Họ Tên 19040,2002-03-01,Nam,Đối tượng 1,KV2,0.07,336,Thí sinh không phải tự do
49090863245,Họ Tên 19041,2006-03-30,Nữ,Không,KV2,0.01,490,Thí sinh tự do
27104597176,Họ Tên 19042,2004-05-25,Nam,Đối tượng 1,KV3,0.75,271,Thí sinh tự do
20338440490,Họ Tên 19043,2002-07-25,Nữ,Đối tượng 1,KV3,1.13,203,Thí sinh không phải tự do
